algorithm,instance_id,size,power_pressure_class,repetition,checkpoint_s,best_result_time_s,solution_count,makespan,rpd,has_solution,hit_bks,within_0_1pct,within_1pct,beats_or_ties_naive,strictly_beats_naive
BRKGA-R-LS,n0020_i04,20,high,4,120.0,20.968073399970308,367356,137.19060699955116,0.10466180513829516,True,False,False,True,True,True
BRKGA-R-LS,n0020_i04,20,high,4,150.0,20.968073399970308,367356,137.19060699955116,0.10466180513829516,True,False,False,True,True,True
BRKGA-R-LS,n0020_i04,20,high,5,1.0,0.930828999960795,19948,137.398641531774,0.2564595626336331,True,False,False,True,True,True
BRKGA-R-LS,n0020_i04,20,high,5,5.0,0.930828999960795,19948,137.398641531774,0.2564595626336331,True,False,False,True,True,True
BRKGA-R-LS,n0020_i04,20,high,5,15.0,0.930828999960795,19948,137.398641531774,0.2564595626336331,True,False,False,True,True,True
BRKGA-R-LS,n0020_i04,20,high,5,30.0,0.930828999960795,19948,137.398641531774,0.2564595626336331,True,False,False,True,True,True
BRKGA-R-LS,n0020_i04,20,high,5,60.0,0.930828999960795,19948,137.398641531774,0.2564595626336331,True,False,False,True,True,True
BRKGA-R-LS,n0020_i04,20,high,5,120.0,117.93253120000008,2447692,137.22931061064747,0.13290289236846053,True,False,False,True,True,True
BRKGA-R-LS,n0020_i04,20,high,5,150.0,126.77078100002836,2638528,137.19631072043853,0.10882367206889886,True,False,False,True,True,True
GA,n0020_i04,20,high,1,1.0,0.4294378000777215,9085,137.3190508475761,0.19838416885325133,True,False,False,True,True,True
GA,n0020_i04,20,high,1,5.0,0.4294378000777215,9085,137.3190508475761,0.19838416885325133,True,False,False,True,True,True
GA,n0020_i04,20,high,1,15.0,0.4294378000777215,9085,137.3190508475761,0.19838416885325133,True,False,False,True,True,True
GA,n0020_i04,20,high,1,30.0,0.4294378000777215,9085,137.3190508475761,0.19838416885325133,True,False,False,True,True,True
GA,n0020_i04,20,high,1,60.0,0.4294378000777215,9085,137.3190508475761,0.19838416885325133,True,False,False,True,True,True
GA,n0020_i04,20,high,1,120.0,0.4294378000777215,9085,137.3190508475761,0.19838416885325133,True,False,False,True,True,True
GA,n0020_i04,20,high,1,150.0,0.4294378000777215,9085,137.3190508475761,0.19838416885325133,True,False,False,True,True,True
GA,n0020_i04,20,high,2,1.0,0.22136310010682791,4814,137.38523460402186,0.24667685230218017,True,False,False,True,True,True
GA,n0020_i04,20,high,2,5.0,0.22136310010682791,4814,137.38523460402186,0.24667685230218017,True,False,False,True,True,True
GA,n0020_i04,20,high,2,15.0,0.22136310010682791,4814,137.38523460402186,0.24667685230218017,True,False,False,True,True,True
GA,n0020_i04,20,high,2,30.0,0.22136310010682791,4814,137.38523460402186,0.24667685230218017,True,False,False,True,True,True
GA,n0020_i04,20,high,2,60.0,0.22136310010682791,4814,137.38523460402186,0.24667685230218017,True,False,False,True,True,True
GA,n0020_i04,20,high,2,120.0,0.22136310010682791,4814,137.38523460402186,0.24667685230218017,True,False,False,True,True,True
GA,n0020_i04,20,high,2,150.0,0.22136310010682791,4814,137.38523460402186,0.24667685230218017,True,False,False,True,True,True
GA,n0020_i04,20,high,3,1.0,0.21010779996868223,4379,137.54893284748047,0.36612349415261763,True,False,False,True,True,True
GA,n0020_i04,20,high,3,5.0,0.21010779996868223,4379,137.54893284748047,0.36612349415261763,True,False,False,True,True,True
GA,n0020_i04,20,high,3,15.0,0.21010779996868223,4379,137.54893284748047,0.36612349415261763,True,False,False,True,True,True
GA,n0020_i04,20,high,3,30.0,0.21010779996868223,4379,137.54893284748047,0.36612349415261763,True,False,False,True,True,True
GA,n0020_i04,20,high,3,60.0,0.21010779996868223,4379,137.54893284748047,0.36612349415261763,True,False,False,True,True,True
GA,n0020_i04,20,high,3,120.0,0.21010779996868223,4379,137.54893284748047,0.36612349415261763,True,False,False,True,True,True
GA,n0020_i04,20,high,3,150.0,0.21010779996868223,4379,137.54893284748047,0.36612349415261763,True,False,False,True,True,True
GA,n0020_i04,20,high,4,1.0,0.1646026000380516,3529,137.5859510662521,0.3931347914404509,True,False,False,True,True,True
GA,n0020_i04,20,high,4,5.0,0.1646026000380516,3529,137.5859510662521,0.3931347914404509,True,False,False,True,True,True
GA,n0020_i04,20,high,4,15.0,0.1646026000380516,3529,137.5859510662521,0.3931347914404509,True,False,False,True,True,True
GA,n0020_i04,20,high,4,30.0,0.1646026000380516,3529,137.5859510662521,0.3931347914404509,True,False,False,True,True,True
GA,n0020_i04,20,high,4,60.0,0.1646026000380516,3529,137.5859510662521,0.3931347914404509,True,False,False,True,True,True
GA,n0020_i04,20,high,4,120.0,0.1646026000380516,3529,137.5859510662521,0.3931347914404509,True,False,False,True,True,True
GA,n0020_i04,20,high,4,150.0,0.1646026000380516,3529,137.5859510662521,0.3931347914404509,True,False,False,True,True,True
GA,n0020_i04,20,high,5,1.0,0.1302119999891147,2789,137.62451231087783,0.4212719973065645,True,False,False,True,True,True
GA,n0020_i04,20,high,5,5.0,0.1302119999891147,2789,137.62451231087783,0.4212719973065645,True,False,False,True,True,True
GA,n0020_i04,20,high,5,15.0,0.1302119999891147,2789,137.62451231087783,0.4212719973065645,True,False,False,True,True,True
GA,n0020_i04,20,high,5,30.0,0.1302119999891147,2789,137.62451231087783,0.4212719973065645,True,False,False,True,True,True
GA,n0020_i04,20,high,5,60.0,0.1302119999891147,2789,137.62451231087783,0.4212719973065645,True,False,False,True,True,True
GA,n0020_i04,20,high,5,120.0,0.1302119999891147,2789,137.62451231087783,0.4212719973065645,True,False,False,True,True,True
GA,n0020_i04,20,high,5,150.0,0.1302119999891147,2789,137.62451231087783,0.4212719973065645,True,False,False,True,True,True
HPSO,n0020_i04,20,high,1,1.0,0.5874863000353798,6318,137.42105866445223,0.272816801182798,True,False,False,True,True,True
HPSO,n0020_i04,20,high,1,5.0,0.5874863000353798,6318,137.42105866445223,0.272816801182798,True,False,False,True,True,True
HPSO,n0020_i04,20,high,1,15.0,6.762004200019874,32643,137.4075002926748,0.2629235858155613,True,False,False,True,True,True
HPSO,n0020_i04,20,high,1,30.0,25.368338700034656,234964,137.19631072043853,0.10882367206889886,True,False,False,True,True,True
HPSO,n0020_i04,20,high,1,60.0,25.368338700034656,234964,137.19631072043853,0.10882367206889886,True,False,False,True,True,True
HPSO,n0020_i04,20,high,1,120.0,25.368338700034656,234964,137.19631072043853,0.10882367206889886,True,False,False,True,True,True
HPSO,n0020_i04,20,high,1,150.0,25.368338700034656,234964,137.19631072043853,0.10882367206889886,True,False,False,True,True,True
HPSO,n0020_i04,20,high,2,1.0,0.13333089998923242,1527,137.38968423092987,0.24992363724269084,True,False,False,True,True,True
HPSO,n0020_i04,20,high,2,5.0,0.13333089998923242,1527,137.38968423092987,0.24992363724269084,True,False,False,True,True,True
HPSO,n0020_i04,20,high,2,15.0,6.544771500048228,27844,137.3396511943017,0.21341574271340785,True,False,False,True,True,True
HPSO,n0020_i04,20,high,2,30.0,6.544771500048228,27844,137.3396511943017,0.21341574271340785,True,False,False,True,True,True
HPSO,n0020_i04,20,high,2,60.0,6.544771500048228,27844,137.3396511943017,0.21341574271340785,True,False,False,True,True,True
HPSO,n0020_i04,20,high,2,120.0,6.544771500048228,27844,137.3396511943017,0.21341574271340785,True,False,False,True,True,True
HPSO,n0020_i04,20,high,2,150.0,128.19092780002393,1422691,137.19631072043853,0.10882367206889886,True,False,False,True,True,True
HPSO,n0020_i04,20,high,3,1.0,0.25845520000439137,2931,137.24608271174935,0.14514108815522178,True,False,False,True,True,True
HPSO,n0020_i04,20,high,3,5.0,0.25845520000439137,2931,137.24608271174935,0.14514108815522178,True,False,False,True,True,True
HPSO,n0020_i04,20,high,3,15.0,6.715144099900499,26323,137.0471709565371,0.0,True,True,True,True,True,True
HPSO,n0020_i04,20,high,3,30.0,6.715144099900499,26323,137.0471709565371,0.0,True,True,True,True,True,True
HPSO,n0020_i04,20,high,3,60.0,6.715144099900499,26323,137.0471709565371,0.0,True,True,True,True,True,True
HPSO,n0020_i04,20,high,3,120.0,6.715144099900499,26323,137.0471709565371,0.0,True,True,True,True,True,True
HPSO,n0020_i04,20,high,3,150.0,6.715144099900499,26323,137.0471709565371,0.0,True,True,True,True,True,True
HPSO,n0020_i04,20,high,4,1.0,0.5239262999966741,6031,138.73962697341432,1.2349441473797171,True,False,False,False,True,True
HPSO,n0020_i04,20,high,4,5.0,0.5239262999966741,6031,138.73962697341432,1.2349441473797171,True,False,False,False,True,True
HPSO,n0020_i04,20,high,4,15.0,0.5239262999966741,6031,138.73962697341432,1.2349441473797171,True,False,False,False,True,True
HPSO,n0020_i04,20,high,4,30.0,28.068301199935377,276613,138.51398561874186,1.070299118155421,True,False,False,False,True,True
HPSO,n0020_i04,20,high,4,60.0,44.8835112999659,470330,138.50017650069043,1.0602229393076241,True,False,False,False,True,True
HPSO,n0020_i04,20,high,4,120.0,44.8835112999659,470330,138.50017650069043,1.0602229393076241,True,False,False,False,True,True
HPSO,n0020_i04,20,high,4,150.0,139.84712599997874,1558254,137.90140501133482,0.6233138917319493,True,False,False,True,True,True
HPSO,n0020_i04,20,high,5,1.0,0.5141214999603108,5773,137.58472506304588,0.39224020660687114,True,False,False,True,True,True
HPSO,n0020_i04,20,high,5,5.0,0.5141214999603108,5773,137.58472506304588,0.39224020660687114,True,False,False,True,True,True
HPSO,n0020_i04,20,high,5,15.0,0.5141214999603108,5773,137.58472506304588,0.39224020660687114,True,False,False,True,True,True
HPSO,n0020_i04,20,high,5,30.0,0.5141214999603108,5773,137.58472506304588,0.39224020660687114,True,False,False,True,True,True
HPSO,n0020_i04,20,high,5,60.0,0.5141214999603108,5773,137.58472506304588,0.39224020660687114,True,False,False,True,True,True
HPSO,n0020_i04,20,high,5,120.0,0.5141214999603108,5773,137.58472506304588,0.39224020660687114,True,False,False,True,True,True
HPSO,n0020_i04,20,high,5,150.0,0.5141214999603108,5773,137.58472506304588,0.39224020660687114,True,False,False,True,True,True
TS,n0020_i04,20,high,1,1.0,0.7672560999635607,16669,137.1937328589571,0.10694266900737293,True,False,False,True,True,True
TS,n0020_i04,20,high,1,5.0,0.7672560999635607,16669,137.1937328589571,0.10694266900737293,True,False,False,True,True,True
TS,n0020_i04,20,high,1,15.0,11.353049500030465,155966,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,1,30.0,11.353049500030465,155966,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,1,60.0,11.353049500030465,155966,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,1,120.0,11.353049500030465,155966,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,1,150.0,11.353049500030465,155966,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,2,1.0,0.5685863000107929,12658,137.1937328589571,0.10694266900737293,True,False,False,True,True,True
TS,n0020_i04,20,high,2,5.0,0.5685863000107929,12658,137.1937328589571,0.10694266900737293,True,False,False,True,True,True
TS,n0020_i04,20,high,2,15.0,8.92458260001149,106420,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,2,30.0,8.92458260001149,106420,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,2,60.0,8.92458260001149,106420,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,2,120.0,8.92458260001149,106420,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,2,150.0,8.92458260001149,106420,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,3,1.0,0.4198148000286892,9241,137.19631072043853,0.10882367206889886,True,False,False,True,True,True
TS,n0020_i04,20,high,3,5.0,1.1027681999839842,24107,137.1937328589571,0.10694266900737293,True,False,False,True,True,True
TS,n0020_i04,20,high,3,15.0,1.1027681999839842,24107,137.1937328589571,0.10694266900737293,True,False,False,True,True,True
TS,n0020_i04,20,high,3,30.0,24.255065500037745,440877,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,3,60.0,24.255065500037745,440877,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,3,120.0,24.255065500037745,440877,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,3,150.0,24.255065500037745,440877,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,4,1.0,0.19313369994051754,4361,137.1937328589571,0.10694266900737293,True,False,False,True,True,True
TS,n0020_i04,20,high,4,5.0,0.19313369994051754,4361,137.1937328589571,0.10694266900737293,True,False,False,True,True,True
TS,n0020_i04,20,high,4,15.0,0.19313369994051754,4361,137.1937328589571,0.10694266900737293,True,False,False,True,True,True
TS,n0020_i04,20,high,4,30.0,22.625504600000568,412686,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,4,60.0,22.625504600000568,412686,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,4,120.0,22.625504600000568,412686,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,4,150.0,22.625504600000568,412686,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,5,1.0,0.6055667999899015,13425,137.20707513526452,0.11667820474611766,True,False,False,True,True,True
TS,n0020_i04,20,high,5,5.0,0.6055667999899015,13425,137.20707513526452,0.11667820474611766,True,False,False,True,True,True
TS,n0020_i04,20,high,5,15.0,13.306947299977764,200519,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,5,30.0,13.306947299977764,200519,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,5,60.0,13.306947299977764,200519,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,5,120.0,13.306947299977764,200519,137.0471709565371,0.0,True,True,True,True,True,True
TS,n0020_i04,20,high,5,150.0,13.306947299977764,200519,137.0471709565371,0.0,True,True,True,True,True,True
2PGA,n0020_i05,20,medium,1,1.0,0.6553302999964217,21423,122.24882753462715,2.203671525013511,True,False,False,False,True,True
2PGA,n0020_i05,20,medium,1,5.0,4.013528499999666,129119,120.62611521659436,0.8470355549479432,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,1,15.0,11.169167699990794,348776,119.80072662640086,0.15698603828705096,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,1,30.0,17.73131899999862,543562,119.77815224484841,0.13811318098776168,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,1,60.0,17.73131899999862,543562,119.77815224484841,0.13811318098776168,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,1,120.0,17.73131899999862,543562,119.77815224484841,0.13811318098776168,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,1,150.0,17.73131899999862,543562,119.77815224484841,0.13811318098776168,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,2,1.0,0.9699971999943955,30808,119.95259903006438,0.283955904344407,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,2,5.0,4.915323699999135,153762,119.7859070116063,0.14459639764070983,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,2,15.0,7.442760799996904,232176,119.69866858470647,0.07166246684531088,True,False,True,True,True,True
2PGA,n0020_i05,20,medium,2,30.0,22.176079800003208,687134,119.62167288017976,0.007291757915151209,True,False,True,True,True,True
2PGA,n0020_i05,20,medium,2,60.0,44.68800120000378,1380154,119.61295099335815,0.0,True,True,True,True,True,True
2PGA,n0020_i05,20,medium,2,120.0,44.68800120000378,1380154,119.61295099335815,0.0,True,True,True,True,True,True
2PGA,n0020_i05,20,medium,2,150.0,44.68800120000378,1380154,119.61295099335815,0.0,True,True,True,True,True,True
2PGA,n0020_i05,20,medium,3,1.0,0.8251585999969393,25674,120.63625193705236,0.8555101560457541,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,3,5.0,4.901447199998074,151097,120.36862993654667,0.6317701694613945,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,3,15.0,5.974849899997935,184208,120.2516559157867,0.5339763939642378,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,3,30.0,5.974849899997935,184208,120.2516559157867,0.5339763939642378,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,3,60.0,5.974849899997935,184208,120.2516559157867,0.5339763939642378,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,3,120.0,5.974849899997935,184208,120.2516559157867,0.5339763939642378,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,3,150.0,5.974849899997935,184208,120.2516559157867,0.5339763939642378,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,4,1.0,0.924998799993773,28988,120.30959274648116,0.5824133150612483,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,4,5.0,4.35958259999461,135517,120.2350477948409,0.5200915087508243,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,4,15.0,4.35958259999461,135517,120.2350477948409,0.5200915087508243,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,4,30.0,16.796672800002852,508046,120.21507585905425,0.5033943738496448,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,4,60.0,16.796672800002852,508046,120.21507585905425,0.5033943738496448,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,4,120.0,16.796672800002852,508046,120.21507585905425,0.5033943738496448,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,4,150.0,16.796672800002852,508046,120.21507585905425,0.5033943738496448,True,False,False,True,True,True
2PGA,n0020_i05,20,medium,5,1.0,0.7521904000022914,25103,122.21854560862181,2.178354930318823,True,False,False,False,True,True
2PGA,n0020_i05,20,medium,5,5.0,4.894693399997777,157508,120.41807695059717,0.6731093502439552,True,False,False,True,True,True
